Id,Label,Type
1321,sachs-eulenspiegel-mit-dem-blauen-hosentuch.xml,Text
1322,hebbel-der-rubin.xml,Text
1323,kotzebue-menschenhass-und-reue.xml,Text
1324,anonym-die-gedruckten-theater-regeln.xml,Text
1325,lenz-der-neue-menoza.xml,Text
1326,goethe-die-natuerliche-tochter.xml,Text
1327,zedlitz-cabinets-intriguen.xml,Text
1328,platen-berengar.xml,Text
1329,guenderode-der-kanonenschlag.xml,Text
1330,wedekind-franziska.xml,Text
1331,benedix-das-bemooste-haupt.xml,Text
1332,lessing-emilia-galotti.xml,Text
1333,brawe-der-freygeist.xml,Text
1334,preusse-herzmutterchen.xml,Text
1335,anonym-emilie-oder-die-philosophisch-verliebten.xml,Text
1336,brentano-ponce-de-leon.xml,Text
1337,eichendorff-der-letzte-held-von-marienburg.xml,Text
1338,bahr-das-konzert.xml,Text
1339,anzengruber-das-vierte-gebot.xml,Text
1340,lenz-der-englaender.xml,Text
1341,tieck-leben-und-tod-der-heiligen-genoveva.xml,Text
1342,goethe-stella.xml,Text
1343,klinger-sturm-und-drang.xml,Text
1344,widmann-der-widerspenstigen-zaehmung.xml,Text
1345,schroeder-der-vetter-in-lissabon.xml,Text
1346,sonnleithner-fidelio.xml,Text
1347,kotzebue-sultan-wampum.xml,Text
1348,mosenthal-das-goldene-kreuz.xml,Text
1349,fouque-aslauga.xml,Text
1350,gellert-die-betschwester.xml,Text
1351,dohm-die-ritter-vom-goldenen-kalb.xml,Text
1352,weissenthurn-welcher-ist-der-braeutigam.xml,Text
1353,brawe-brutus.xml,Text
1354,wolf-cyankali.xml,Text
1355,bernard-faust.xml,Text
1356,scheerbart-es-lebe-europa.xml,Text
1357,gotter-die-geisterinsel.xml,Text
1358,freytag-die-journalisten.xml,Text
1359,droste-huelshoff-perdu.xml,Text
1360,koerner-zriny.xml,Text
1361,koerner-die-braut.xml,Text
1362,hebbel-genoveva.xml,Text
1363,grabbe-kaiser-friedrich-barbarossa.xml,Text
1364,wolf-professor-mamlock.xml,Text
1365,lessing-minna-von-barnhelm.xml,Text
1366,scheerbart-der-alte-petrus.xml,Text
1367,raimund-der-alpenkoenig-und-der-menschenfeind.xml,Text
1368,grillparzer-die-juedin-von-toledo.xml,Text
1369,wagner-tristan-und-isolde.xml,Text
1370,lenz-der-hofmeister.xml,Text
1371,anzengruber-heimgfunden.xml,Text
1372,malss-der-alte-buerger-capitain.xml,Text
1373,vischer-faust.xml,Text
1374,muellner-koenig-yngurd.xml,Text
1375,immermann-merlin.xml,Text
1376,hebbel-herodes-und-mariamne.xml,Text
1377,sorge-odysseus.xml,Text
1378,wette-haensel-und-gretel.xml,Text
1379,gottschedin-das-testament.xml,Text
1380,scheerbart-die-urgrossmutter.xml,Text
1381,goethe-goetter-helden-und-wieland.xml,Text
1382,ayrenhoff-der-postzug.xml,Text
1383,gleich-der-eheteufel-auf-reisen.xml,Text
1384,larronge-hasemanns-toechter.xml,Text
1385,schiller-wallensteins-lager.xml,Text
1386,kaltneker-die-opferung.xml,Text
1387,hensler-die-teufelsmuehle-am-wienerberg.xml,Text
1388,gryphius-papinianus.xml,Text
1389,beer-struensee.xml,Text
1390,kind-der-freischuetz.xml,Text
1391,arnim-marino-caboga.xml,Text
1392,schlosser-die-maskerade.xml,Text
1393,buechner-leonce-und-lena.xml,Text
1394,kotzebue-das-posthaus-in-treuenbrietzen.xml,Text
1395,may-babel-und-bibel.xml,Text
1396,grillparzer-der-traum-ein-leben.xml,Text
1397,adolph-am-ersten-mai.xml,Text
1398,moritz-blunt-oder-der-gast.xml,Text
1399,heyse-colberg.xml,Text
1400,klinger-das-leidende-weib.xml,Text
1401,grillparzer-ein-treuer-diener-seines-herrn.xml,Text
1402,schnitzler-reigen.xml,Text
1403,chlumberg-wunder-um-verdun.xml,Text
1404,gryphius-horribilicribrifax-teutsch.xml,Text
1405,simrock-doctor-johannes-faust.xml,Text
1406,scheerbart-okurirasuna.xml,Text
1407,braun-von-braunthal-faust.xml,Text
1408,grillparzer-koenig-ottokars-glueck-und-ende.xml,Text
1409,sudermann-die-schmetterlingsschlacht.xml,Text
1410,gutzkow-richard-savage.xml,Text
1411,goethe-satyros.xml,Text
1412,dohm-ein-schuss-ins-schwarze.xml,Text
1413,raupach-der-bettler.xml,Text
1414,birch-pfeiffer-in-der-heimath.xml,Text
1415,schnitzer-der-zigeunerbaron.xml,Text
1416,ebner-eschenbach-es-wandelt-niemand-ungestraft-unter-palmen.xml,Text
1417,ebner-eschenbach-die-selbstsuechtigen.xml,Text
1418,fouque-sigurd-der-schlangentoedter.xml,Text
1419,raimund-die-gefesselte-phantasie.xml,Text
1420,hofmannsthal-das-salzburger-grosse-welttheater.xml,Text
1421,brentano-die-gruendung-prags.xml,Text
1422,reil-der-erste-may.xml,Text
1423,tieck-karl-von-berneck.xml,Text
1424,schlaf-meister-oelze.xml,Text
1425,kaffka-der-transport.xml,Text
1426,schnitzler-lebendige-stunden.xml,Text
1427,immermann-andreas-hofer.xml,Text
1428,ertler-das-spiel-von-doktor-faust.xml,Text
1429,bodmer-odoardo-galotti-vater-der-emilia.xml,Text
1430,tieck-die-theegesellschaft.xml,Text
